Assay,Accuracy,Balanced Accuracy,Recall,Precision,Threshold,AUC,TP,FP,TN,FN
CHEMBL1613870,0.2033898305084746,0.5204081632653061,0.04081632653061224,1.0,-21.59375,0.47959183673469385,2,0,10,47
CHEMBL1613870,0.1864406779661017,0.47040816326530616,0.04081632653061224,0.6666666666666666,-20.59375,0.47959183673469385,2,1,9,47
CHEMBL1613870,0.2033898305084746,0.4806122448979592,0.061224489795918366,0.75,-19.59375,0.47959183673469385,3,1,9,46
CHEMBL1613870,0.1864406779661017,0.4306122448979592,0.061224489795918366,0.6,-18.59375,0.47959183673469385,3,2,8,46
CHEMBL1613870,0.2033898305084746,0.44081632653061226,0.08163265306122448,0.6666666666666666,-17.59375,0.47959183673469385,4,2,8,45
CHEMBL1613870,0.2033898305084746,0.44081632653061226,0.08163265306122448,0.6666666666666666,-16.59375,0.47959183673469385,4,2,8,45
CHEMBL1613870,0.2542372881355932,0.4714285714285714,0.14285714285714285,0.7777777777777778,-15.59375,0.47959183673469385,7,2,8,42
CHEMBL1613870,0.2542372881355932,0.4714285714285714,0.14285714285714285,0.7777777777777778,-14.59375,0.47959183673469385,7,2,8,42
CHEMBL1613870,0.2542372881355932,0.4714285714285714,0.14285714285714285,0.7777777777777778,-13.59375,0.47959183673469385,7,2,8,42
CHEMBL1613870,0.2542372881355932,0.4714285714285714,0.14285714285714285,0.7777777777777778,-12.59375,0.47959183673469385,7,2,8,42
CHEMBL1613870,0.2542372881355932,0.4714285714285714,0.14285714285714285,0.7777777777777778,-11.59375,0.47959183673469385,7,2,8,42
CHEMBL1613870,0.2711864406779661,0.4816326530612245,0.16326530612244897,0.8,-10.59375,0.47959183673469385,8,2,8,41
CHEMBL1613870,0.288135593220339,0.49183673469387756,0.1836734693877551,0.8181818181818182,-9.59375,0.47959183673469385,9,2,8,40
CHEMBL1613870,0.288135593220339,0.49183673469387756,0.1836734693877551,0.8181818181818182,-8.59375,0.47959183673469385,9,2,8,40
