Fold,Task,AUC
3,163,0.5032168706996694
3,164,0.5592592592592593
3,165,0.6045918367346939
3,166,0.5208333333333334
3,167,0.8088235294117646
3,168,0.7342133913990201
3,169,0.3125
3,170,0.5625
3,171,0.5476654910895415
3,172,0.7291149710504549
3,173,0.7083333333333333
3,174,0.657051282051282
3,175,0.2916666666666667
3,176,0.7092384519350812
3,177,0.5068493150684932
3,178,0.42519219396806623
3,179,0.403954802259887
3,180,0.6576086956521741
3,181,0.6944444444444444
3,182,0.8163997330663998
3,183,0.7829131652661063
3,184,0.505561440677966
3,185,0.375
3,186,0.36075471698113204
3,187,0.5532069970845481
3,188,0.5
3,189,0.6178861788617886
3,190,0.7333333333333333
3,191,0.3241626794258373
3,192,0.772529069767442
3,193,0.6013313609467456
3,194,0.08064516129032256
3,195,0.6666666666666667
3,196,0.625
3,197,0.11111111111111116
3,198,0.5377777777777777
3,199,0.6833333333333333
3,200,0.33333333333333337
3,201,0.57981220657277
3,202,0.7689393939393939
3,203,0.3636363636363637
3,204,0.367965367965368
3,205,0.6079545454545454
3,206,0.25
3,207,1.0
3,208,0.5588235294117647
3,209,0.5856774078689693
