CHEMBL_ID,Cel_counter_model
CHEMBL1737868,0.5891414141414141
CHEMBL1737980,0.6111111111111112
CHEMBL1738606,0.4388888888888889
CHEMBL1738132,0.20721925133689842
CHEMBL1738402,0.4737339380196523
CHEMBL1613775,0.65
CHEMBL1738317,0.5529631956545135
CHEMBL1738442,0.4959633570919088
CHEMBL1738610,0.5521978021978021
CHEMBL1738312,0.4647088649556557
CHEMBL1613800,0.42221949405726805
CHEMBL1794311,0.6330557296185609
CHEMBL1794367,0.6005291005291006
CHEMBL1794345,0.4875374256352895
CHEMBL1794401,0.5540891624594507
CHEMBL1794483,0.528017153760636
CHEMBL1794461,0.6299603174603174
CHEMBL1794424,0.47598046108198006
CHEMBL1794486,0.48493589743589743
CHEMBL1794499,0.5382246838129191
CHEMBL1794553,0.507914621937521
CHEMBL1794536,0.6034762833008447
