CHEMBL_ID,Cel_counter_model
CHEMBL3562146,0.5224616909847606
CHEMBL1737865,0.7410714285714286
CHEMBL1738513,0.6698412698412698
CHEMBL1738500,0.5661355311355312
CHEMBL1613884,0.6166666666666667
CHEMBL1613820,0.4120535714285714
CHEMBL1613838,0.6997354497354498
CHEMBL1613794,0.5095238095238095
CHEMBL1963988,0.39537037037037037
CHEMBL1963976,0.43847547380156077
CHEMBL1963981,0.5994623655913979
CHEMBL1963985,0.40012345679012346
CHEMBL1963989,0.4136904761904762
CHEMBL1963990,0.534447678335624
CHEMBL1963991,0.5213263466306063
CHEMBL1963994,0.44431584362139914
CHEMBL1964017,0.6188505747126437
CHEMBL1613842,0.47301826713591416
CHEMBL1964018,0.4586313324819072
CHEMBL1964021,0.5751741889672924
CHEMBL1964025,0.5590585659551177
