Fold,Task,AUC
1,1,0.42857142857142855
1,2,0.5714285714285714
1,4,0.3076923076923077
1,5,0.6333333333333333
1,6,0.5597826086956521
1,7,0.5416666666666666
1,8,0.4444444444444444
1,9,0.4514285714285714
1,10,0.38235294117647056
1,11,0.6545454545454545
1,12,0.5993589743589745
1,13,0.4375
1,14,0.35714285714285715
1,15,0.2777777777777778
1,16,0.4375
1,17,0.7045454545454545
1,18,0.5714285714285714
1,19,0.5238095238095238
1,20,0.48863636363636365
1,21,0.4461538461538461
1,22,0.325
1,23,0.39495798319327724
1,24,0.6323529411764706
1,25,0.475
1,26,0.46
1,27,0.47619047619047616
1,28,0.5673076923076923
1,29,0.475
1,30,0.4807692307692308
1,31,0.5185185185185185
1,32,0.4638297872340425
1,33,0.549703557312253
1,34,0.49614233978900957
1,35,0.4495073891625615
1,36,0.5230769230769231
1,37,0.34523809523809523
1,38,0.375
1,39,0.16666666666666669
1,40,0.35714285714285715
1,41,0.47619047619047616
1,42,0.611111111111111
1,43,0.44727272727272727
1,44,0.532051282051282
1,45,0.7619047619047619
1,46,0.3888888888888889
1,47,0.5604395604395604
1,49,0.475
1,50,0.5897435897435898
1,51,0.5892857142857143
1,52,0.49450549450549447
1,53,0.4565217391304348
1,54,0.624113475177305
1,55,0.5301418439716312
1,56,0.5574468085106383
1,57,0.4444444444444444
1,58,0.39743589743589747
1,59,0.5892857142857143
1,60,0.6279761904761905
1,61,0.5047619047619047
1,62,0.4418604651162791
1,63,0.5568181818181819
1,64,0.5534883720930233
1,65,0.5555555555555555
1,66,0.5047619047619047
1,67,0.592391304347826
1,68,0.43902439024390244
1,69,0.5885093167701863
1,70,0.5062111801242235
1,71,0.45918367346938777
1,72,0.41818181818181815
1,73,0.4634146341463415
1,74,0.5213675213675214
1,75,0.4574468085106383
1,76,0.4847222222222222
1,77,0.5047619047619047
1,78,0.5277777777777778
1,79,0.586038961038961
1,80,0.3
1,81,0.44565217391304346
1,82,0.40909090909090906
1,83,0.5555555555555555
1,84,0.4166666666666667
1,85,0.611111111111111
1,86,0.6680851063829787
1,87,0.43617021276595747
1,88,0.5545454545454545
1,89,0.45454545454545453
1,90,0.5047619047619047
1,91,0.5568181818181819
1,92,0.4583333333333333
1,93,0.7291666666666666
1,94,0.543918918918919
1,95,0.5884146341463415
1,96,0.5636363636363636
1,97,0.4583333333333334
1,98,0.4444444444444444
1,99,0.6625
1,100,0.6231884057971014
1,101,0.42045454545454547
1,102,0.4318181818181818
1,103,0.5787545787545788
1,104,0.5301418439716312
1,105,0.5583333333333332
1,106,0.5192307692307693
1,107,0.4479166666666667
1,108,0.46875
1,109,0.5277777777777778
1,110,0.5636363636363636
1,111,0.6453900709219859
1,112,0.5555555555555555
1,113,0.6453900709219859
1,114,0.4523809523809524
1,115,0.4479166666666667
1,116,0.3333333333333333
1,117,0.7708333333333333
1,118,0.6666666666666667
1,119,0.3928571428571428
1,120,0.3333333333333333
1,121,0.5
1,123,0.5
1,124,0.5096153846153846
1,125,0.5625
1,126,0.2222222222222222
1,127,0.42857142857142855
1,128,0.3333333333333333
1,129,0.45
1,130,0.45
1,131,0.5757575757575757
1,132,1.0
1,133,0.4666666666666667
1,134,0.33333333333333337
1,135,0.5
1,136,0.25
1,137,0.7750000000000001
1,138,0.5
1,139,0.55
1,140,0.325
1,141,0.325
1,142,0.45000000000000007
1,143,0.55
1,144,0.325
1,145,0.33333333333333337
1,146,0.6666666666666666
1,147,0.4211538461538461
1,148,0.5096153846153846
1,149,0.4375
1,150,0.4097222222222222
1,151,0.35714285714285715
1,152,0.5142857142857143
1,153,0.4375
1,154,0.5089285714285714
1,155,0.5555319950994251
1,156,0.41666666666666663
1,157,0.49993943064809215
1,158,0.4454365079365079
1,159,0.5710029791459782
1,160,0.37777777777777777
1,161,0.5115815691158156
1,162,0.5382191338073691
1,163,0.501466275659824
1,164,0.4649122807017544
1,165,0.4761904761904762
1,166,0.4523809523809524
1,167,0.45454545454545453
1,168,0.5318877551020409
1,169,0.4375
1,170,0.4166666666666667
1,171,0.4762851637764933
1,172,0.6294642857142857
1,173,0.42857142857142855
1,174,0.5833333333333333
1,175,0.375
1,176,0.5293522267206479
1,177,0.4736842105263158
1,178,0.5277777777777777
1,179,0.43846153846153846
1,180,0.49404761904761907
1,181,0.25
1,182,0.4512279488066413
1,183,0.532967032967033
1,184,0.44044665012406947
1,185,0.4473684210526316
1,186,0.39814814814814814
1,187,0.4909365558912387
1,188,0.7083333333333334
1,189,0.5625
1,190,0.75
1,191,0.4966216216216216
1,192,0.49277456647398843
1,193,0.4129979035639413
1,194,0.46511627906976744
1,195,0.5333333333333333
1,196,0.5166666666666667
1,197,0.625
1,198,0.4861111111111111
1,199,0.6072727272727273
1,200,0.5833333333333334
1,201,0.43452380952380953
1,202,0.4581939799331104
1,203,0.4522058823529412
1,204,0.45833333333333326
1,205,0.4254445964432284
1,206,0.4
1,207,0.7750000000000001
1,208,0.5833333333333335
1,209,0.5043195797912778
2,1,0.6190476190476191
2,2,0.368421052631579
2,3,0.42105263157894735
2,4,0.7230769230769232
2,5,0.44999999999999996
2,6,0.6
2,7,0.6666666666666666
2,8,0.375
2,9,0.4565217391304348
2,10,0.6166666666666667
2,11,0.578125
2,12,0.6057692307692308
2,13,0.4230769230769231
2,14,0.39999999999999997
2,15,0.6703296703296703
2,16,0.7045454545454545
2,17,0.34375
2,18,0.53125
2,19,0.7619047619047621
2,20,0.48235294117647054
2,21,0.7230769230769232
2,22,0.25
2,23,0.4285714285714286
2,24,0.5178571428571428
2,25,0.4285714285714286
2,26,0.4375
2,27,0.5444444444444444
2,28,0.45
2,29,0.45454545454545453
2,30,0.4375
2,31,0.52599824484423
2,32,0.5119617224880383
2,33,0.5130208333333333
2,34,0.5231808895175232
2,35,0.5836751435602953
2,36,0.5130434782608696
2,37,0.4285714285714286
2,38,0.34615384615384615
2,39,0.33333333333333337
2,40,0.5499999999999999
2,41,0.7166666666666667
2,42,0.4278846153846154
2,43,0.46926910299003316
2,44,0.49217391304347824
2,45,0.638888888888889
2,46,0.6071428571428572
2,47,0.5972222222222222
2,48,0.65
2,49,0.6346153846153846
2,50,0.4
2,51,0.48863636363636365
2,52,0.42105263157894735
2,53,0.4444444444444444
2,54,0.5650000000000001
2,55,0.4375
2,56,0.6249999999999999
2,57,0.4375
2,58,0.4318181818181818
2,59,0.7249999999999999
2,60,0.6266666666666666
2,61,0.5130434782608695
2,62,0.8124999999999999
2,63,0.3958333333333333
2,64,0.4583333333333333
2,65,0.44
2,66,0.42
2,67,0.6296296296296295
2,68,0.4473684210526316
2,69,0.42
2,70,0.5650000000000001
2,71,0.42
