Fold,Task,AUC
3,90_256,
3,91_257,0.6666666666666666
3,92_258,0.6666666666666666
3,93_259,0.26136363636363635
4,1_1,
4,10_19,0.7142857142857143
4,10_20,0.5769230769230769
4,100_277,0.875
4,100_278,0.9285714285714286
4,104_291,1.0
4,105_355,0.8571428571428572
4,105_369,0.625
4,105_361,0.8571428571428572
4,105_378,0.7142857142857143
4,105_352,0.888888888888889
4,104_289,1.0
4,105_377,0.375
4,105_375,0.8571428571428572
4,104_325,1.0
4,104_297,0.9166666666666667
4,104_295,0.4285714285714286
4,104_299,1.0
4,104_300,1.0
4,104_326,
4,104_319,0.5714285714285714
4,104_323,1.0
4,104_334,0.4285714285714286
4,105_339,0.9500000000000001
4,105_341,1.0
4,105_360,0.888888888888889
4,105_362,0.7142857142857143
4,105_374,0.888888888888889
4,105_382,0.888888888888889
4,105_385,0.7142857142857143
4,105_391,0.7142857142857143
4,106_392,0.5769230769230769
4,108_394,
4,109_395,
4,11_21,
4,11_22,1.0
4,110_396,0.25
4,110_397,0.30357142857142855
4,110_398,0.9
4,110_399,0.6436781609195401
4,110_400,0.6607142857142857
4,110_401,0.5803571428571428
4,111_402,1.0
4,112_406,0.0
4,113_407,1.0
4,114_408,
4,115_409,
4,116_411,0.62
4,116_412,0.6590909090909091
4,116_413,0.375
4,116_414,
4,116_415,0.6666666666666667
4,116_416,
4,116_420,0.8823529411764706
4,116_421,0.37777777777777777
4,116_424,0.75
4,116_425,0.052631578947368474
4,116_426,0.7301587301587301
4,116_427,0.7456140350877193
4,117_429,1.0
4,117_430,0.7894736842105263
4,118_432,0.7142857142857142
4,118_434,0.7500000000000001
4,12_23,1.0
4,13_24,1.0
4,133_474,
4,134_476,
4,134_477,
4,135_479,0.0
4,14_25,1.0
4,143_495,0.4714285714285715
4,145_497,0.375
4,15_26,0.9166666666666666
4,153_510,0.30000000000000004
4,154_511,0.7777777777777778
4,16_27,0.9090909090909091
4,160_519,
4,167_539,0.625
4,167_538,0.625
4,168_541,
4,168_542,0.33333333333333326
4,168_543,0.6666666666666666
