PUMA_ASSAY_ID,roc_auc,balanced_acc,precision,recall,auprc,f1_score,auprg
190_674,0.41934118957961275,0.4261389939460975,0.013575654181413863,0.24333333333333332,0.03028558169297078,0.025680699332873248,0.0015484358959722958
191_630,0.5571818862399269,0.5679309833995392,0.025089039056970665,0.5076923076923077,0.029437863166015675,0.04757068759282289,0.007121345299016058
191_631,0.508513240676236,0.505504986516493,0.017836919153431403,0.36642857142857144,0.02961114355510832,0.03383671119775061,0.00795245100362052
191_675,0.22328640676567657,0.35673886138613864,0.0037313432835820895,0.0625,0.011336947309216793,0.007042253521126761,-0.0029214465878919637
192_635,0.7236111111111112,0.7138888888888888,0.3571428571428571,0.6666666666666666,0.544345238095238,0.4125,0.06271407685881371
193_723,0.7991260188332348,0.7195604346623184,0.10591948880865668,0.822121212121212,0.3187531726391627,0.1862604540023895,0.22095050687240342
194_639,0.5203088430792426,0.517359940380387,0.0346759963828676,0.462983682983683,0.055239814801377476,0.06437247684803295,0.011228036786388718
194_678,0.3804797616881116,0.4512261260432796,0.011095294368509177,0.27999999999999997,0.015277234999490599,0.02115918803418803,-0.001454693474503018
195_642,0.618317843685693,0.6000219416929149,0.11391503078879997,0.5717435897435899,0.19308460656010823,0.18892848098057974,0.08644380946841752
196_644,0.5779945437066163,0.5660098329368785,0.004893584377865551,0.3833333333333333,0.03292565296457426,0.009625782362012218,0.013311495719850982
197_645,0.6096163109597617,0.5797564232045129,0.15553086641093544,0.6335003283610094,0.18879815820720033,0.24913272454851265,0.04736389233391418
197_646,0.5561670874811754,0.5390979361621472,0.05153413837624364,0.5568253968253968,0.10704808991201005,0.09371899494384126,0.031798723644723796
197_647,0.4423504273504273,0.4227777777777778,0.09537480063795853,0.35,0.19904262404262404,0.12666666666666665,0.0015434705759783147
197_648,0.815873015873016,0.7401098901098901,0.12857142857142856,0.8333333333333334,0.4781746031746031,0.218013468013468,0.029958195399371865
197_649,0.589705074093205,0.5509782181553207,0.14095884286028854,0.5250477573294888,0.21943297403152534,0.22046770872026117,0.08079266568608108
197_650,0.5944613270698347,0.542334252837756,0.06099184225681644,0.532455242966752,0.15712038059111427,0.10859476258456346,0.07421657483345423
197_651,0.6941068445250418,0.6403689642544578,0.023304218278480462,0.5866666666666667,0.13166455014096376,0.04457285873868447,0.06100318507352579
198_682,0.7668748845142958,0.7100308292931659,0.15433526161967723,0.7023943097575636,0.3011963122533507,0.2520410658737387,0.20039878441176362
199_657,0.5372530602787017,0.5186279070565748,0.03480300187617261,0.43661616161616157,0.056411677791124624,0.06414984148421991,0.012430906364473042
201_660,0.8315820957392115,0.778474905738477,0.15443722943722943,0.7916666666666666,0.3802580471058732,0.24459627329192546,0.14923093212324268
202_661,0.8797920782525944,0.8556148366439364,0.09308134446316833,0.865,0.45417021736492824,0.16644874378085123,0.34681715863753454
203_662,0.3623833098710305,0.4069718868164418,0.0053456497102657855,0.16666666666666666,0.013779351218792068,0.010358325805480278,-0.0005779044024489822
204_663,0.7233433411824113,0.6313256546593071,0.01578282828282828,0.5833333333333333,0.1030627213132696,0.030312267154372415,0.02902842223726959
205_664,0.6910557672753139,0.6480263145600472,0.1639781924680118,0.6174020694752402,0.2614568947820234,0.25900111968017514,0.14504931520491396
206_670,0.4993323177081968,0.5158698460812705,0.019890042385316033,0.4576190476190476,0.05644930660333608,0.03785148532295786,0.01756978425759801
206_671,0.5680031824728546,0.5247217142426702,0.03215058651362572,0.4554578754578754,0.05557015880419032,0.05971534011772719,0.007604603281799108
207_672,0.5588144016409373,0.5526348161753514,0.049161508605221,0.5458521870286577,0.05409327014764391,0.08970585719238047,0.006968143268375332
208_673,0.5894304058760256,0.49861018264249435,0.016515397958032436,0.35738095238095235,0.06243416203987947,0.031397298102417065,0.02340698688274081
209_676,0.281871496431628,0.3625488828306949,0.0,0.0,0.0044201324548917426,0.0,-0.001559195930718486
210_677,0.7362772065137172,0.6897995375496502,0.053885638600428845,0.7401014492753623,0.05684458709435227,0.09993539761312509,0.025411183299580566
212_680,0.7677314876244056,0.6930564719348188,0.009184825427679977,0.7333333333333333,0.036884700301366966,0.018099386146525735,0.01513027811393603
213_681,0.5215196947400826,0.5118870683586888,0.0905532353356499,0.49749736660491806,0.10962266229480436,0.15291327124710224,0.005997090210146108
214_683,0.5968995621650665,0.5570322378993586,0.021264411853265934,0.529047619047619,0.03191288661914743,0.040827300830221014,0.00781873307145251
215_685,0.9270103365031325,0.8518814806836916,0.24506962205171923,0.8736108743014114,0.6640673463768151,0.38148758151689266,0.564511192988602
216_687,0.5015730829689958,0.5387828406006483,0.01941877176661419,0.44523809523809527,0.025823919742363942,0.03717986176158026,0.0051524887204027975
217_688,0.6615802993924993,0.6152720503018014,0.15188553006883648,0.5850917059330192,0.2523300390399833,0.24032352615066238,0.13238764552207294
217_689,0.7257763916633504,0.6539347027872309,0.07535392963357565,0.6881926406926407,0.21172911532421562,0.13530540877600689,0.12450586472549155
219_691,0.5871767458313456,0.5860991723957527,0.022702233804207488,0.5504761904761905,0.05993991287019863,0.043478047275946875,0.02052026117908406
220_692,0.7020991130111,0.652085758086954,0.05032494500806538,0.5826751556836138,0.06729324220423118,0.09264511715892601,0.03247221169398849
221_693,0.8077734751132054,0.7309170669084676,0.09111553156726161,0.6501576466281161,0.1814610506188538,0.15949497304536842,0.14333836490335447
223_695,0.5941199849723897,0.57708498511655,0.02022183128192195,0.5,0.051613384507737614,0.03844729514191061,0.017372015772030115
224_696,0.6307071201536025,0.5722186173072037,0.05886659690667364,0.5659773250485325,0.10324790549153065,0.10626140056480615,0.03797291028445539
225_697,0.5825518455949024,0.5907066455620271,0.012760337068647157,0.4666666666666666,0.11188257958736395,0.024835382435199654,0.020460019416455415
227_699,0.5121350829491682,0.4533913317934454,0.010719432910272973,0.24,0.09850051951594543,0.020493336751956408,0.009856995881664679
228_700,0.5411385284703999,0.5420449016525899,0.09310075200319104,0.53,0.14821801586442224,0.1578459524438906,0.036166291961111464
229_701,0.7891676339097548,0.7380272606984521,0.18507248294894002,0.8643095878806516,0.2588388930309954,0.30465989558144146,0.14911933721670886
23_34,0.5416666666666667,0.5,0.1875,0.5,0.3020833333333333,0.26666666666666666,0.010382326007326005
230_702,0.5534146244831282,0.536457924155956,0.02562184108794873,0.47285714285714286,0.04314805160890046,0.04856344407327671,0.009827739529260842
231_703,0.7479935653840307,0.6982063983755264,0.0795065506148481,0.6412961785109347,0.12941576980666394,0.1413281168954184,0.08359954753216195
232_704,0.7340017171786519,0.6857633759125605,0.17606954353269755,0.6676339451242119,0.3970093858961272,0.27857048254938954,0.2722225762877067
232_705,0.5980032287042466,0.5709163413607685,0.058411633813654974,0.4949579831932772,0.1363243832145765,0.1043417302079308,0.06403407480960843
233_706,0.6161096325074299,0.5773765927497297,0.021979171587247236,0.3649257838935258,0.035952464171404075,0.041337971655839724,0.018397378315268643
234_707,0.7729528445420516,0.7124616100866344,0.09316227759757147,0.6400369502309344,0.1343999820484193,0.16248230828321916,0.0951026531650799
235_708,0.7695162014260729,0.7033382538196375,0.10708821632988885,0.6454913764866665,0.16385826841549098,0.18328818553729515,0.11558815771016726
236_709,0.7168801181675073,0.6515645870552229,0.17891611449683498,0.574632281278548,0.32344289382445934,0.2724823764508293,0.20686325716971138
237_710,0.7191868735262859,0.6417792581035193,0.03661794739233559,0.6348412698412698,0.1241999446237243,0.06881910976486905,0.07580687531170074
237_711,0.6903533577158536,0.6287721781345078,0.012777228809837506,0.625,0.03841132728902771,0.024861737428741596,0.011764332127864109
238_712,0.5961294549122406,0.5793367183810482,0.0583696243091705,0.4804556059913381,0.075106232430489,0.10375976959569855,0.030522916639205526
239_713,0.5933726522373617,0.583433541447606,0.02086655483377008,0.40832724579316404,0.02548254211633514,0.039586980497979284,0.009593069410481082
24_35,0.7070707070707071,0.5777777777777778,0.6666666666666666,0.5555555555555555,0.7809523809523808,0.5793650793650794,0.10054945054945054
240_714,0.7587632713004122,0.7143964924294572,0.10052148082496157,0.6790037083270166,0.17743808698745922,0.174850819618267,0.1305746656716325
241_715,0.7605066626875203,0.7072728417538926,0.0948681262437138,0.7190652143206887,0.1194212539746879,0.16739000029266482,0.07242827222900607
