Fold,Task,AUC
0,82_242,0.39473684210526316
0,82_243,0.4285714285714286
0,85_247,0.25
0,86_249,0.4375
0,88_254,0.4285714285714286
0,9_17,0.4285714285714286
0,91_257,0.2857142857142857
0,92_258,0.7619047619047619
0,93_259,0.4746376811594203
1,1_1,0.45
1,10_19,0.4285714285714286
1,100_277,0.4
1,100_278,0.6666666666666667
1,104_291,0.3
1,105_355,1.0
1,105_369,0.4166666666666667
1,105_378,0.3
1,105_352,1.0
1,104_289,0.4166666666666667
1,105_375,0.4166666666666667
1,104_299,1.0
1,104_300,0.33333333333333337
1,104_326,1.0
1,104_323,1.0
1,105_339,1.0
1,105_341,0.7083333333333334
1,105_360,0.4166666666666667
1,105_362,1.0
1,105_374,0.6500000000000001
1,105_382,0.6500000000000001
1,106_392,0.4
1,108_394,1.0
1,109_395,0.375
1,11_21,0.25
1,110_397,0.4666666666666667
1,110_398,0.5285714285714286
1,110_399,0.4852941176470588
1,110_401,0.4838709677419355
1,111_402,0.525
1,113_407,0.25
1,116_411,0.45
1,116_412,0.6944444444444444
1,116_416,0.33333333333333337
1,116_420,0.4375
1,116_425,0.4375
1,116_426,0.42105263157894735
1,116_427,0.45
1,117_429,0.33333333333333337
1,118_432,0.6078431372549019
1,118_434,0.25
1,12_23,0.3
1,13_24,0.125
1,134_476,1.0
1,14_25,0.4166666666666667
1,143_495,0.6785714285714286
1,168_541,0.4583333333333333
1,168_542,0.4166666666666667
1,168_543,1.0
1,169_544,0.6666666666666666
1,169_545,0.4285714285714286
1,169_548,0.4285714285714286
1,169_549,0.4285714285714286
1,17_28,0.4166666666666667
1,170_550,1.0
1,177_585,0.4920212765957447
1,178_684,0.4589041095890411
1,179_659,0.49866310160427807
1,18_29,0.4166666666666667
1,180_686,0.5170940170940171
1,181_599,0.4
1,183_604,0.48770491803278687
1,184_606,0.4970822281167109
1,185_665,0.5716510903426792
1,185_666,0.4786729857819905
1,185_667,0.497716894977169
1,186_668,0.4798206278026906
1,186_669,0.49783549783549785
1,187_619,0.47619047619047616
1,190_628,0.49174917491749176
1,190_629,0.49506578947368424
1,190_674,0.4865771812080537
1,191_630,0.48811700182815354
1,191_631,0.48717948717948717
1,191_675,0.49166666666666664
1,193_723,0.4604519774011299
1,194_639,0.4855072463768116
1,194_678,0.4957983193277311
1,195_642,0.56875
1,196_644,0.4968701095461659
1,197_645,0.5488721804511278
1,197_646,0.48299319727891155
1,197_647,0.4
1,197_649,0.5134092098377813
1,197_650,0.4660493827160494
1,197_651,0.4956268221574344
1,198_682,0.48478317659352144
1,199_657,0.48391812865497075
1,202_661,0.4891067538126362
1,203_662,0.49426934097421205
1,205_664,0.5310020570085219
1,206_670,0.48520710059171596
1,206_671,0.48520710059171596
1,207_672,0.47853535353535354
1,208_673,0.5525568181818181
1,209_676,0.49603174603174605
1,210_677,0.5279686596878813
1,212_680,0.49859943977591037
1,213_681,0.5125636970655422
1,214_683,0.48830409356725146
1,215_685,0.5149456521739131
1,216_687,0.49022346368715086
1,217_688,0.5385802469135802
