Fold,Task,AUC
0,254_730,0.8692722371967656
0,257_735,0.5708679076026015
0,258_736,0.4157706093189964
0,259_737,0.5201098146877146
0,26_37,
0,260_738,0.5195097074854065
0,261_739,0.6089193825042881
0,262_740,0.763164525069287
0,263_741,0.4688423645320197
0,264_742,0.5404941660947151
0,265_743,0.6158677792041078
0,266_744,0.5786856312292359
0,267_745,0.6959619047619048
0,268_746,0.5249419126986585
0,269_747,0.5759500501529984
0,27_38,0.4954545454545455
0,27_39,0.6296296296296295
0,27_40,0.19999999999999996
0,270_748,0.5078756313131313
0,271_749,0.5591565349544073
0,272_750,0.41997792494481234
0,273_751,0.3727488956846755
0,274_752,0.7444207732336814
0,275_753,0.746947496947497
0,275_754,0.4423253395326074
0,276_755,0.509862310935519
0,277_756,0.5395201129146083
0,278_757,0.5258993886692522
0,279_758,0.3018157661647476
0,280_759,0.7456164074825333
0,281_760,0.5276402640264026
0,283_762,0.49417293233082704
0,29_43,1.0
0,3_3,0.6
0,37_69,0.125
0,37_70,0.125
0,37_74,0.4285714285714286
0,37_77,0.875
0,40_95,1.0
0,40_96,0.875
0,42_103,
0,42_104,
0,44_106,
0,46_120,0.6666666666666667
0,49_149,
0,5_5,0.8518518518518519
0,50_154,
0,53_178,0.5
0,54_179,
0,54_182,
0,6_7,
0,7_10,0.11111111111111116
0,7_11,0.5625
0,70_211,
0,71_212,0.5
0,71_213,0.888888888888889
0,76_230,0.23076923076923073
0,78_237,
0,8_12,0.6666666666666666
0,8_13,0.6666666666666667
0,80_239,0.5
0,81_241,
0,82_242,0.5921052631578947
0,82_243,0.5714285714285714
0,83_244,
0,83_245,
0,84_246,
0,85_247,0.8125
0,85_248,
0,86_249,0.25
0,86_250,
0,88_252,
0,88_254,0.7857142857142857
0,89_255,
0,9_14,
0,9_17,1.0
0,9_18,
0,90_256,
0,91_257,0.1904761904761905
0,92_258,0.1904761904761905
0,93_259,0.36956521739130427
1,1_1,0.8
1,10_19,0.8571428571428572
1,10_20,
1,100_277,0.8
1,100_278,0.22222222222222224
1,104_291,0.7
1,105_355,0.5
1,105_369,0.8333333333333334
1,105_361,
1,105_378,0.6
1,105_352,0.16666666666666663
1,104_289,0.33333333333333337
1,105_377,
1,105_375,1.0
1,104_325,
1,104_297,
1,104_295,
1,104_299,1.0
1,104_300,0.6666666666666667
1,104_326,0.33333333333333337
1,104_319,
1,104_323,1.0
1,104_334,
1,105_339,1.0
1,105_341,0.5
1,105_360,0.5
1,105_362,0.33333333333333337
1,105_374,0.7
1,105_382,0.19999999999999996
1,105_385,
1,105_391,
1,106_392,0.6
1,108_394,0.0
1,109_395,1.0
1,11_21,0.5
1,11_22,
1,110_396,
1,110_397,0.6
1,110_398,0.5571428571428572
1,110_399,0.17647058823529416
1,110_400,
1,110_401,0.32258064516129037
1,111_402,0.6666666666666666
1,112_406,
1,113_407,0.5
1,114_408,
1,115_409,
1,116_411,0.375
1,116_412,0.375
1,116_413,
1,116_414,
1,116_415,
1,116_416,0.0
1,116_420,0.75
1,116_421,
1,116_424,
1,116_425,0.875
1,116_426,0.3508771929824561
1,116_427,0.39999999999999997
1,117_429,0.5
1,117_430,
1,118_432,0.9215686274509803
1,118_434,0.0
1,12_23,0.7
1,13_24,0.6666666666666666
1,133_474,
1,134_476,0.0
1,134_477,
1,135_479,
1,14_25,1.0
1,143_495,0.3571428571428572
1,145_497,
1,15_26,
1,153_510,
1,154_511,
1,16_27,
1,160_519,
1,167_539,
1,167_538,
1,168_541,0.8333333333333334
1,168_542,0.33333333333333337
1,168_543,0.8333333333333334
1,169_544,0.8333333333333334
1,169_545,0.2857142857142857
1,169_548,0.8571428571428572
1,169_549,0.4285714285714286
1,17_28,0.16666666666666663
1,170_550,0.0
1,170_551,
1,174_555,
1,175_559,
1,175_561,
1,177_585,0.5110815602836879
1,178_591,
1,178_684,0.7280251141552512
1,179_659,0.7032085561497327
1,18_29,1.0
1,180_686,0.7729700854700855
1,181_599,1.0
1,181_600,
1,183_604,0.5191256830601093
1,184_606,0.8448275862068966
1,185_665,0.5973520249221184
1,185_666,0.42074776197998953
1,185_667,0.3013698630136986
1,186_668,0.5809666168410562
1,186_669,0.9090909090909091
1,187_618,
1,187_619,0.0
1,19_30,
1,190_628,0.5950495049504951
1,190_629,0.4057017543859649
1,190_674,0.46833053691275167
1,191_630,0.4912108001687526
1,191_631,0.45565149136577715
1,191_675,0.471875
1,192_635,
1,193_723,0.6083535108958837
1,194_639,0.5510144927536231
1,194_678,0.24089635854341732
1,195_642,0.49906249999999996
1,196_644,0.5375586854460094
1,197_645,0.5615354174910963
1,197_646,0.6013605442176871
1,197_647,0.35000000000000003
1,197_648,
1,197_649,0.6253597592883308
1,197_650,0.5878226711560045
1,197_651,0.9339164237123421
1,198_682,0.6571316614420063
1,199_657,0.49614566719829883
1,200_658,
1,201_660,
1,202_661,0.8254901960784314
1,203_662,0.3825214899713467
1,204_663,
1,205_664,0.5887158389656186
1,206_670,0.2636094674556213
1,206_671,0.40103550295857987
1,207_672,0.5813279857397505
1,208_673,0.7297585227272727
1,209_676,0.4935515873015873
1,21_32,
1,210_677,0.45019587695074176
1,212_680,0.0448179271708683
1,213_681,0.5178351783517835
1,214_683,0.5259502923976608
1,215_685,0.8550330812854442
1,216_687,0.5680367118914604
1,217_688,0.5833333333333334
1,217_689,0.766983016983017
1,219_691,0.4688697318007663
1,220_692,0.6992977436764418
1,221_693,0.6724122972350368
1,223_695,0.48743016759776536
1,224_696,0.6428473271952727
1,225_697,0.7005813953488372
1,227_699,0.2908163265306123
1,228_700,0.4948320413436692
1,229_701,0.5852420216826997
1,23_34,0.25
1,230_702,0.38289036544850497
1,231_703,0.5748859755951954
1,232_704,0.6155473294553147
1,232_705,0.6367568766637091
1,233_706,0.6309294620671129
1,234_707,0.5664318773014425
1,235_708,0.6811020500622947
1,236_709,0.5791505791505792
1,237_710,0.7331424936386769
1,237_711,0.375
1,238_712,0.5667024795383762
1,239_713,0.5647193512075317
1,24_35,0.16666666666666666
1,240_714,0.6687792599354121
1,241_715,0.6257498279746887
1,242_716,0.4508140225787285
1,243_717,0.630611543747137
1,244_718,0.487551867219917
1,245_719,0.5179498590713544
1,246_720,0.6284968817614865
1,247_721,0.48107271274470637
1,248_722,0.5498195669607058
1,249_724,0.47983091028111347
1,25_36,0.5
1,250_725,0.4540094339622641
1,250_726,0.6163288288288288
1,251_727,0.6586897893694739
1,253_729,0.5265546218487395
1,254_730,0.9756944444444445
1,257_735,0.46115384615384614
1,258_736,0.3733521657250471
1,259_737,0.5230610844200412
1,26_37,
1,260_738,0.5757920680313063
1,261_739,0.6681768945548473
1,262_740,0.593733949666153
1,263_741,0.5544202898550724
1,264_742,0.5616334614936502
1,265_743,0.5901216844407985
1,266_744,0.675831024930748
1,267_745,0.5269061847505221
1,268_746,0.5513260777683855
1,269_747,0.6132644459946518
1,27_38,0.6000000000000001
1,27_39,0.6410256410256411
1,27_40,
1,270_748,0.4716882209017826
1,271_749,0.5766129032258065
1,272_750,0.4619680268632747
1,273_751,0.33646063281824873
1,274_752,0.6241293682999213
1,275_753,0.9123630672926448
1,275_754,0.5341667277659653
1,276_755,0.5869448850118953
1,277_756,0.17288336293664888
1,278_757,0.4925177125506073
1,279_758,0.4805505499285404
1,280_759,0.663534064189086
1,281_760,0.4015594541910331
1,283_762,0.5296515937731653
1,29_43,
1,3_3,
1,37_69,
1,37_70,
1,37_74,1.0
1,37_77,
1,40_95,
1,40_96,
1,42_103,
1,42_104,
1,44_106,
1,46_120,1.0
1,49_149,
1,5_5,0.75
1,50_154,
1,53_178,
1,54_179,
1,54_182,
1,6_7,0.0
1,7_10,
1,7_11,0.5
1,70_211,0.16666666666666663
1,71_212,0.5
1,71_213,0.0
1,76_230,
1,78_237,
1,8_12,0.5
1,8_13,0.5
1,80_239,
1,81_241,
1,82_242,0.16666666666666663
1,82_243,
1,83_244,
1,83_245,0.5
1,84_246,
1,85_247,0.0
1,85_248,
1,86_249,
1,86_250,
1,88_252,0.6
1,88_254,0.0
1,89_255,0.19999999999999996
1,9_14,
1,9_17,
1,9_18,
1,90_256,0.9
1,91_257,1.0
1,92_258,1.0
1,93_259,0.6941176470588236
2,1_1,
2,10_19,
2,10_20,0.375
2,100_277,1.0
2,100_278,1.0
2,104_291,
2,105_355,0.8461538461538461
2,105_369,
2,105_361,0.9230769230769231
2,105_378,
2,105_352,1.0
2,104_289,
2,105_377,
2,105_375,0.9230769230769231
2,104_325,0.125
2,104_297,
2,104_295,
2,104_299,0.0
2,104_300,
2,104_326,
2,104_319,
2,104_323,0.7857142857142857
2,104_334,
2,105_339,0.4166666666666667
2,105_341,0.9230769230769231
2,105_360,
2,105_362,1.0
2,105_374,
2,105_382,1.0
2,105_385,0.8888888888888888
2,105_391,1.0
2,106_392,
2,108_394,0.8
2,109_395,0.625
2,11_21,
2,11_22,
2,110_396,
2,110_397,0.42307692307692313
2,110_398,0.7587719298245614
2,110_399,1.0
2,110_400,0.6
2,110_401,0.46111111111111114
2,111_402,1.0
2,112_406,
2,113_407,1.0
2,114_408,
2,115_409,
2,116_411,0.41935483870967744
2,116_412,0.65625
2,116_413,0.5
2,116_414,0.4285714285714286
2,116_415,0.5454545454545454
2,116_416,0.18181818181818182
2,116_420,0.95
2,116_421,0.19999999999999996
2,116_424,0.05555555555555558
2,116_425,
2,116_426,0.3666666666666667
2,116_427,0.6939655172413793
2,117_429,1.0
2,117_430,1.0
2,118_432,
2,118_434,0.4285714285714286
2,12_23,0.8214285714285714
2,13_24,0.7142857142857143
2,133_474,
2,134_476,
2,134_477,1.0
2,135_479,
2,14_25,0.8214285714285714
2,143_495,0.875
2,145_497,
2,15_26,
2,153_510,
2,154_511,0.8888888888888888
2,16_27,0.7333333333333334
2,160_519,
2,167_539,1.0
2,167_538,1.0
2,168_541,
2,168_542,0.6458333333333333
2,168_543,0.875
2,169_544,0.9375
2,169_545,1.0
2,169_548,
2,169_549,1.0
2,17_28,
2,170_550,0.7142857142857143
2,170_551,0.1428571428571429
2,174_555,0.08333333333333337
2,175_559,
2,175_561,
2,177_585,0.04629629629629628
2,178_591,
2,178_684,0.6291208791208791
2,179_659,0.785140562248996
2,18_29,1.0
2,180_686,0.46830985915492956
2,181_599,
2,181_600,
2,183_604,0.4467980295566502
2,184_606,0.7814171122994652
2,185_665,0.19166666666666665
2,185_666,0.652542372881356
2,185_667,
2,186_668,0.7264150943396226
2,186_669,
2,187_618,0.6396946564885496
2,187_619,0.6842105263157895
2,19_30,0.5
2,190_628,0.5504418262150221
2,190_629,0.6709183673469388
2,190_674,0.5114035087719299
2,191_630,0.4844884488448845
2,191_631,0.3571428571428572
2,191_675,0.74
2,192_635,0.5555555555555556
2,193_723,0.515625
2,194_639,0.7150809716599191
2,194_678,0.47326732673267324
2,195_642,0.48533707865168535
2,196_644,0.8689482470784641
2,197_645,0.3640046296296296
2,197_646,0.4797468354430379
2,197_647,0.8461538461538461
2,197_648,1.0
2,197_649,0.46258034894398525
2,197_650,0.4058548653106102
2,197_651,0.7039823008849557
2,198_682,0.6985006815084053
2,199_657,0.563332554335125
2,200_658,1.0
2,201_660,0.921875
2,202_661,0.8230143839899937
2,203_662,0.6478149100257069
2,204_663,0.9974293059125964
2,205_664,0.6393406593406594
2,206_670,0.5081140350877194
2,206_671,0.5727478326422918
2,207_672,0.37472222222222223
2,208_673,0.7576530612244897
2,209_676,0.7873436350257542
2,21_32,
2,210_677,0.5229096989966555
2,212_680,0.7826267664172901
2,213_681,0.38495107114519966
2,214_683,0.38816925734024177
2,215_685,0.7854066691275994
2,216_687,0.4076797385620915
2,217_688,0.6462250712250712
2,217_689,0.7656914893617021
2,219_691,0.503140703517588
2,220_692,0.670518134715026
2,221_693,0.7306183607290618
2,223_695,0.5450367647058824
2,224_696,0.47624666529858406
2,225_697,0.8646362098138748
2,227_699,0.44469190794357827
2,228_700,0.6091127098321343
2,229_701,0.5934405101071768
2,23_34,
2,230_702,0.4959893048128342
2,231_703,0.600023206243339
2,232_704,0.7084402492668621
2,232_705,0.6233153638814016
2,233_706,0.5545465544591724
2,234_707,0.5575647440133421
2,235_708,0.7415023663083674
2,236_709,0.6894673123486683
2,237_710,0.5717664449371765
2,237_711,0.2222222222222222
2,238_712,0.5008690476190476
2,239_713,0.5173497021122946
2,24_35,0.9090909090909091
2,240_714,0.6425505366477589
2,241_715,0.6047767792624125
2,242_716,0.4812243556321266
2,243_717,0.6282860824742268
2,244_718,0.571866376565485
2,245_719,0.5053104575163399
2,246_720,0.6176005603362017
2,247_721,0.5095818644731688
2,248_722,0.5280023235408813
2,249_724,0.49993811689718126
2,25_36,0.6818181818181819
2,250_725,0.9221238938053097
2,250_726,0.7722023098367183
2,251_727,0.6109874648247633
2,253_729,0.6831432192648923
2,254_730,0.9482071713147411
2,257_735,0.4593757740896705
2,258_736,0.4568181818181818
2,259_737,0.6138334480385409
2,26_37,
2,260_738,0.5948689161305983
2,261_739,0.5741605404331412
2,262_740,0.6570751523358158
2,263_741,0.5490336435218325
2,264_742,0.5180659415363698
2,265_743,0.5684637141280353
2,266_744,0.6554265343562374
2,267_745,0.6870087558542048
2,268_746,0.6121818035814663
2,269_747,0.6115073009891663
2,27_38,0.615
2,27_39,0.7864583333333334
2,27_40,
2,270_748,0.657688075230092
2,271_749,0.4986312619764577
2,272_750,0.4162143826322931
2,273_751,0.5088675213675213
2,274_752,0.6713365999080285
2,275_753,0.8978288633461048
2,275_754,0.501733746130031
2,276_755,0.4995309128436063
2,277_756,0.5786987202487741
2,278_757,0.4385008747140358
2,279_758,0.5120977571916139
2,280_759,0.5705214521452144
2,281_760,0.45927835051546395
2,283_762,0.5554966887417219
2,29_43,
2,3_3,1.0
2,37_69,
2,37_70,0.5625
2,37_74,
2,37_77,
2,40_95,0.8888888888888888
2,40_96,1.0
2,42_103,
2,42_104,
2,44_106,0.09999999999999998
2,46_120,1.0
2,49_149,
2,5_5,
2,50_154,
2,53_178,0.6
2,54_179,0.7777777777777778
2,54_182,0.33333333333333337
2,6_7,
2,7_10,
2,7_11,
2,70_211,0.0
2,71_212,0.19999999999999996
2,71_213,0.19999999999999996
2,76_230,
2,78_237,
2,8_12,
2,8_13,
2,80_239,0.36363636363636365
2,81_241,
2,82_242,0.75
2,82_243,1.0
2,83_244,0.9545454545454546
2,83_245,
2,84_246,
2,85_247,0.7222222222222222
2,85_248,0.5
2,86_249,0.5
2,86_250,0.5555555555555556
2,88_252,
2,88_254,0.6444444444444444
2,89_255,0.4666666666666667
2,9_14,
2,9_17,
2,9_18,0.0
2,90_256,0.6756756756756757
2,91_257,
2,92_258,0.375
2,93_259,0.5101010101010102
3,1_1,
3,10_19,
3,10_20,
3,100_277,0.5833333333333333
3,100_278,0.75
3,104_291,0.6
3,105_355,0.0
3,105_369,0.8333333333333334
3,105_361,
3,105_378,0.5
3,105_352,0.5
3,104_289,0.6
3,105_377,
3,105_375,0.8333333333333334
3,104_325,1.0
3,104_297,1.0
3,104_295,
3,104_299,1.0
3,104_300,0.0
3,104_326,
3,104_319,
3,104_323,1.0
3,104_334,
3,105_339,0.6
3,105_341,0.5
3,105_360,0.7
3,105_362,0.7
3,105_374,0.6
3,105_382,0.6
3,105_385,
3,105_391,
3,106_392,
3,108_394,0.0
3,109_395,0.6
3,11_21,
3,11_22,0.33333333333333337
3,110_396,
3,110_397,
3,110_398,
3,110_399,0.32608695652173914
3,110_400,
3,110_401,0.6833333333333333
3,111_402,0.41666666666666663
3,112_406,1.0
3,113_407,
3,114_408,0.0
3,115_409,1.0
3,116_411,0.33333333333333337
3,116_412,0.78125
3,116_413,
3,116_414,
3,116_415,
3,116_416,
3,116_420,
3,116_421,
3,116_424,
3,116_425,
3,116_426,0.5294117647058824
3,116_427,0.4583333333333333
3,117_429,0.5714285714285714
3,117_430,0.5
3,118_432,0.8222222222222223
3,118_434,0.0
3,12_23,0.5
3,13_24,0.41666666666666663
3,133_474,1.0
3,134_476,
3,134_477,1.0
3,135_479,
3,14_25,0.5
3,143_495,0.33333333333333337
3,145_497,
3,15_26,0.9166666666666666
3,153_510,
3,154_511,
3,16_27,0.8333333333333334
3,160_519,0.6071428571428572
3,167_539,
3,167_538,
3,168_541,
3,168_542,
3,168_543,
3,169_544,0.7777777777777778
3,169_545,1.0
3,169_548,
3,169_549,0.76
3,17_28,
3,170_550,
3,170_551,
3,174_555,0.875
3,175_559,
3,175_561,
3,177_585,0.4189814814814814
3,178_591,0.11111111111111116
3,178_684,0.6593567251461988
3,179_659,0.5667053364269141
3,18_29,
3,180_686,0.5920959774170784
3,181_599,1.0
3,181_600,
3,183_604,0.5797155688622755
3,184_606,0.6801948051948052
3,185_665,0.5255952380952381
3,185_666,0.6226737967914439
3,185_667,
3,186_668,0.2728744939271255
3,186_669,
3,187_618,0.3264984227129337
3,187_619,0.8636363636363635
3,19_30,0.8333333333333333
3,190_628,0.6182249322493225
3,190_629,0.6858304297328688
3,190_674,0.44095890410958904
3,191_630,0.5248560962846677
3,191_631,0.26365054602184085
3,191_675,0.4583333333333333
3,192_635,1.0
3,193_723,0.6083683473389356
3,194_639,0.596551724137931
3,194_678,0.8180555555555555
3,195_642,0.5247713414634146
3,196_644,0.5185185185185185
3,197_645,0.5091555364067213
3,197_646,0.5711125158027812
3,197_647,0.4666666666666667
3,197_648,
3,197_649,0.5451453693334993
3,197_650,0.5713302566593799
3,197_651,0.7320143884892086
3,198_682,0.6073453956251686
3,199_657,0.5905292479108635
3,200_658,
3,201_660,0.7324561403508771
3,202_661,0.8803053830227744
3,203_662,
3,204_663,0.4824311490978157
3,205_664,0.5851935193519351
3,206_670,0.4928977272727273
3,206_671,0.5271428571428571
3,207_672,0.6845542305508234
3,208_673,0.8033240997229918
3,209_676,0.2952218430034129
3,21_32,
3,210_677,0.6924972617743702
3,212_680,0.5348525469168901
3,213_681,0.5183038999264165
3,214_683,0.5310924369747899
3,215_685,0.8654292343387471
3,216_687,0.3311827956989247
3,217_688,0.6251826817683596
3,217_689,0.6904196357878069
3,219_691,0.42407407407407405
3,220_692,0.660940213346564
3,221_693,0.713850330962913
3,223_695,0.4879679144385027
3,224_696,0.49802300503235086
3,225_697,0.9598337950138504
3,227_699,0.5457399103139013
3,228_700,0.6044871794871794
3,229_701,0.599194220616838
3,23_34,0.6666666666666667
3,230_702,0.5731534090909092
3,231_703,0.6058972733037413
3,232_704,0.7136641959394135
3,232_705,0.7583465818759937
3,233_706,0.5941262590770673
3,234_707,0.643133773495962
3,235_708,0.6401006530594651
3,236_709,0.7061846983485
3,237_710,0.5777636997149193
3,237_711,0.016949152542372836
3,238_712,0.6275225948549915
3,239_713,0.5412153665165713
3,24_35,0.2
3,240_714,0.6455516142752815
3,241_715,0.6461231728407301
3,242_716,0.5827421071301879
3,243_717,0.5869314521993891
3,244_718,0.5242701615699328
3,245_719,0.6642554117263134
3,246_720,0.6195065593321407
3,247_721,0.47610190101250893
3,248_722,0.5154512489927477
3,249_724,0.4722061175529788
3,25_36,1.0
3,250_725,0.8611111111111112
3,250_726,0.8593971004243282
3,251_727,0.8115380570066262
3,253_729,0.5675191815856777
3,254_730,0.9863247863247864
3,257_735,0.5162842874719549
3,258_736,0.1548913043478261
3,259_737,0.6653696498054475
3,26_37,
3,260_738,0.5971473700733841
3,261_739,0.6417430273897151
3,262_740,0.5087535014005602
3,263_741,0.4877793296089385
3,264_742,0.6744153577661431
3,265_743,0.6149520939229004
3,266_744,0.5644212777332264
3,267_745,0.6494944404195673
3,268_746,0.572430483528424
3,269_747,0.5968192768130245
3,27_38,0.3055555555555556
3,27_39,0.625
3,27_40,
3,270_748,0.4578038098820495
3,271_749,0.5681494431494432
3,272_750,0.5328244797371304
3,273_751,0.40249999999999997
3,274_752,0.6197913006816106
3,275_753,0.9643719806763286
3,275_754,0.5160936973373779
3,276_755,0.4716713408119658
3,277_756,0.7018558688840685
3,278_757,0.5160922330097089
3,279_758,0.445487860742098
3,280_759,0.679656274980016
3,281_760,0.44913151364764264
3,283_762,0.5042553191489362
3,29_43,
3,3_3,
3,37_69,0.33333333333333337
3,37_70,
3,37_74,
3,37_77,
3,40_95,
3,40_96,
3,42_103,0.0
3,42_104,0.5
3,44_106,
3,46_120,1.0
3,49_149,0.6666666666666667
3,5_5,0.8333333333333334
3,50_154,
3,53_178,
3,54_179,
3,54_182,
3,6_7,
3,7_10,
3,7_11,
3,70_211,
3,71_212,1.0
3,71_213,0.0
3,76_230,
3,78_237,1.0
3,8_12,1.0
3,8_13,
3,80_239,
3,81_241,
3,82_242,
3,82_243,1.0
3,83_244,
3,83_245,
3,84_246,
3,85_247,1.0
3,85_248,1.0
3,86_249,0.0
3,86_250,
3,88_252,
3,88_254,
3,89_255,
3,9_14,0.5
3,9_17,
3,9_18,1.0
3,90_256,
3,91_257,0.6666666666666666
3,92_258,0.6666666666666666
3,93_259,0.34090909090909094
4,1_1,
4,10_19,1.0
4,10_20,0.6538461538461539
4,100_277,0.5
4,100_278,1.0
4,104_291,1.0
4,105_355,0.8571428571428572
4,105_369,1.0
4,105_361,0.7857142857142857
4,105_378,0.7142857142857143
4,105_352,0.888888888888889
4,104_289,1.0
4,105_377,0.0
4,105_375,0.7857142857142857
4,104_325,1.0
4,104_297,0.9166666666666667
4,104_295,0.7142857142857143
4,104_299,1.0
4,104_300,1.0
4,104_326,
4,104_319,0.7142857142857143
4,104_323,1.0
4,104_334,0.8571428571428572
4,105_339,1.0
4,105_341,1.0
4,105_360,0.888888888888889
4,105_362,0.7142857142857143
4,105_374,0.888888888888889
4,105_382,0.888888888888889
4,105_385,0.2857142857142857
4,105_391,0.5714285714285714
4,106_392,0.5769230769230769
4,108_394,
4,109_395,
4,11_21,
4,11_22,0.5
4,110_396,0.25
4,110_397,0.3125
4,110_398,0.8555555555555555
4,110_399,0.632183908045977
4,110_400,0.375
4,110_401,0.5625
4,111_402,1.0
4,112_406,0.75
4,113_407,1.0
4,114_408,
4,115_409,
4,116_411,0.55
4,116_412,0.36363636363636365
4,116_413,0.4375
4,116_414,
4,116_415,0.6666666666666667
4,116_416,
4,116_420,0.9411764705882353
4,116_421,0.2666666666666666
4,116_424,0.6875
4,116_425,0.3157894736842105
4,116_426,0.23809523809523808
4,116_427,0.6140350877192983
4,117_429,1.0
4,117_430,0.8421052631578947
4,118_432,0.42857142857142855
4,118_434,0.16666666666666663
4,12_23,1.0
4,13_24,1.0
4,133_474,
4,134_476,
4,134_477,
4,135_479,0.0
4,14_25,1.0
4,143_495,0.7571428571428571
4,145_497,0.625
4,15_26,0.8333333333333334
4,153_510,0.8
4,154_511,0.8888888888888888
4,16_27,0.9090909090909091
4,160_519,
4,167_539,0.625
4,167_538,0.625
4,168_541,
4,168_542,0.23076923076923073
4,168_543,0.6666666666666667
4,169_544,0.6153846153846154
4,169_545,0.5
4,169_548,0.5
4,169_549,0.873015873015873
4,17_28,
4,170_550,0.7
4,170_551,
