assay,best_C,val_auc,test_auc,split
197,1e-06,0.16666666666666663,0.4166666666666667,split3
198,1e-06,0.26635514018691586,0.6722222222222223,split3
199,1e-06,0.6136363636363636,0.5555555555555556,split3
200,1e-06,0.33333333333333337,0.7500000000000001,split3
201,1e-06,0.6527777777777778,0.4694835680751174,split3
202,1e-06,0.925925925925926,0.8371212121212122,split3
203,1e-06,0.3441558441558441,0.7037037037037037,split3
204,1e-06,0.5079365079365079,0.5454545454545455,split3
205,1e-06,0.6496598639455782,0.5085227272727273,split3
206,1e-06,1.0,0.7777777777777777,split3
208,1e-06,0.5,0.6764705882352942,split3
209,1e-06,0.7610479797979798,0.7495549225565248,split3
