assay,best_C,val_auc,test_auc,split
15,1e-06,0.5,0.5272727272727272,split2
16,1e-06,0.5,0.8,split2
18,10.0,0.25,0.6153846153846153,split2
19,1000.0,0.8,0.4166666666666667,split2
20,1e-06,0.7833333333333333,0.6666666666666667,split2
21,1e-06,0.4,0.4479166666666667,split2
23,0.1,0.47959183673469385,0.493421052631579,split2
24,1000.0,0.5227272727272727,0.5263157894736843,split2
26,100.0,0.6363636363636364,0.5625,split2
27,100.0,0.27586206896551724,0.3968253968253968,split2
28,1e-06,0.9444444444444444,0.803030303030303,split2
30,10.0,0.6666666666666666,0.7647058823529411,split2
31,1000.0,0.4743788819875776,0.525381850853549,split2
32,10000.0,0.4764285714285714,0.5739379084967321,split2
33,1.0,0.5634674922600619,0.5135863462834045,split2
34,10.0,0.5005668934240364,0.5354597291518175,split2
35,1e-06,0.40164609053497935,0.5175155813453686,split2
36,10.0,0.5,0.5,split2
37,100.0,0.4666666666666667,0.45128205128205123,split2
38,1e-06,1.0,0.46,split2
40,0.1,0.4,0.25,split2
41,1e-06,0.4444444444444444,1.0,split2
42,100.0,0.4444444444444445,0.23076923076923073,split2
43,10.0,0.7115384615384615,0.46734397677793904,split2
44,1e-06,0.5416666666666666,0.6217838765008576,split2
46,1e-06,0.72,0.8333333333333334,split2
47,100.0,0.4666666666666667,0.5714285714285714,split2
48,1e-06,0.5,0.33333333333333337,split2
49,1e-06,0.3125,0.328125,split2
50,100.0,0.6500000000000001,0.6333333333333333,split2
51,1e-06,0.6666666666666667,0.765625,split2
52,1.0,0.7142857142857142,0.5576923076923077,split2
53,1.0,0.6666666666666666,0.5972222222222222,split2
54,1.0,0.6666666666666666,0.4722222222222222,split2
55,1.0,0.6666666666666666,0.5999999999999999,split2
56,1.0,0.7142857142857142,0.5921052631578947,split2
57,10.0,0.8571428571428572,0.38235294117647056,split2
58,1e-06,0.5833333333333334,0.59375,split2
59,1.0,0.7142857142857142,0.5862068965517242,split2
60,1.0,0.6666666666666666,0.6296296296296297,split2
61,1.0,0.7619047619047619,0.5945945945945945,split2
62,1.0,0.8214285714285714,0.5714285714285715,split2
63,1e-06,0.5,0.6928571428571428,split2
64,1.0,0.75,0.5333333333333333,split2
65,1.0,0.6666666666666666,0.5735294117647058,split2
66,1.0,0.6666666666666666,0.6126126126126127,split2
67,10.0,0.8095238095238095,0.5833333333333334,split2
68,10.0,0.8571428571428572,0.4666666666666667,split2
69,1.0,0.6666666666666666,0.5347222222222222,split2
70,1.0,0.6666666666666666,0.6470588235294118,split2
71,1.0,0.6666666666666666,0.5714285714285714,split2
72,1e-06,1.0,0.8333333333333334,split2
73,10.0,0.7142857142857142,0.5178571428571429,split2
74,1e-06,0.5,0.6041666666666666,split2
75,100.0,0.7777777777777778,0.08333333333333337,split2
76,1.0,0.6666666666666666,0.6285714285714286,split2
77,0.1,0.7142857142857142,0.5784313725490197,split2
78,1.0,0.6666666666666666,0.6081081081081081,split2
79,1.0,0.6190476190476191,0.5714285714285715,split2
80,1e-06,1.0,0.7692307692307692,split2
81,0.1,0.6666666666666666,0.5921052631578947,split2
82,1.0,0.6666666666666666,0.6095238095238096,split2
83,100.0,0.8333333333333334,0.6052631578947368,split2
84,1.0,0.6666666666666666,0.6203703703703703,split2
85,1e-06,0.5714285714285714,0.6428571428571429,split2
86,10.0,0.7083333333333333,0.5416666666666667,split2
87,1e-06,0.625,0.5925925925925927,split2
88,10.0,0.7777777777777779,0.5606060606060606,split2
89,1e-06,0.7500000000000001,0.6714285714285715,split2
90,0.1,0.6666666666666666,0.6203703703703705,split2
91,0.1,0.6666666666666666,0.6036036036036037,split2
92,10.0,0.7916666666666666,0.5,split2
93,10.0,0.8333333333333334,0.22972972972972971,split2
94,1.0,0.7142857142857142,0.5714285714285714,split2
95,100.0,0.7142857142857143,0.4827586206896552,split2
96,1e-06,1.0,0.8181818181818181,split2
97,1e-06,1.0,0.75,split2
98,0.1,0.6190476190476191,0.59375,split2
100,1.0,0.6666666666666666,0.6979166666666666,split2
101,1.0,0.6666666666666666,0.6515151515151515,split2
102,1.0,0.6666666666666666,0.7254901960784313,split2
103,1.0,0.7142857142857142,0.5862068965517242,split2
104,1.0,0.6666666666666666,0.5921052631578947,split2
105,100.0,0.8333333333333334,0.4210526315789474,split2
106,10.0,1.0,0.6875,split2
107,1.0,0.6666666666666666,0.5810810810810811,split2
108,1.0,0.6666666666666666,0.6081081081081081,split2
109,1e-06,0.5,0.6036036036036037,split2
110,1e-06,1.0,0.9090909090909091,split2
111,1.0,0.6666666666666666,0.557142857142857,split2
112,1.0,0.6666666666666666,0.6029411764705882,split2
113,10.0,0.6111111111111112,0.5285714285714286,split2
114,1.0,0.6666666666666666,0.6129032258064515,split2
115,1.0,0.6666666666666666,0.5921052631578947,split2
116,10.0,0.6666666666666667,0.33333333333333337,split2
118,1e-06,0.6666666666666667,0.0,split2
119,10.0,0.7777777777777779,0.3472222222222222,split2
120,100.0,0.75,0.5,split2
121,1e-06,0.33333333333333337,0.6666666666666667,split2
122,1.0,0.6666666666666667,0.5,split2
124,100.0,0.7857142857142857,0.25757575757575757,split2
126,10000.0,0.6666666666666667,0.9166666666666667,split2
127,1e-06,0.888888888888889,0.1875,split2
128,1000.0,1.0,0.33333333333333337,split2
129,1e-06,0.5,0.6666666666666667,split2
130,1e-06,0.39999999999999997,0.5,split2
132,1e-06,1.0,0.5,split2
133,1e-06,0.33333333333333337,0.5,split2
134,1e-06,0.375,1.0,split2
135,1e-06,0.5,1.0,split2
136,1e-06,0.25,0.5,split2
137,100.0,0.6666666666666666,0.0,split2
138,1e-06,1.0,0.25,split2
139,100.0,1.0,0.5,split2
140,1e-06,0.25,0.2,split2
141,1e-06,0.6666666666666666,0.625,split2
142,10.0,0.8333333333333334,0.5714285714285714,split2
143,1e-06,1.0,0.25,split2
144,100.0,1.0,0.5,split2
145,1e-06,0.375,1.0,split2
146,1e-06,0.625,0.0,split2
147,100.0,0.45203588681849555,0.45486996430392657,split2
148,1.0,0.5,0.5,split2
149,1e-06,1.0,0.5,split2
150,1e-06,0.3125,0.6208333333333333,split2
153,1e-06,1.0,0.6,split2
154,1e-06,0.4403292181069959,0.5653753026634383,split2
155,1e-06,0.5691176470588235,0.5119070482043403,split2
156,1e-06,0.4583333333333333,0.46794871794871795,split2
157,1e-06,0.521332554061952,0.4519502543810062,split2
158,0.1,0.5255681818181819,0.4246575342465754,split2
159,10.0,0.6060606060606061,0.5307317073170732,split2
160,1e-06,0.6666666666666667,0.44444444444444453,split2
161,10.0,0.4822465005121201,0.4765961108242988,split2
162,0.1,0.6789473684210526,0.5938135938135938,split2
163,10.0,0.5828343313373254,0.45938095238095233,split2
164,100.0,0.95,0.4017857142857143,split2
165,100.0,0.39230769230769236,0.5031014621178556,split2
166,1e-06,0.4333333333333333,0.5875,split2
167,1000.0,0.5,0.45751633986928103,split2
168,1e-06,0.5870263326910726,0.47879684418145957,split2
169,1e-06,0.75,0.5277777777777778,split2
170,100.0,0.38888888888888895,0.4444444444444445,split2
171,0.1,0.5174689440993789,0.5003430414050976,split2
172,100.0,0.5115740740740741,0.5253122945430638,split2
173,1e-06,1.0,0.7428571428571429,split2
174,1000.0,0.6031746031746033,0.4857142857142857,split2
175,1e-06,0.75,0.6333333333333333,split2
176,1000.0,0.5678571428571428,0.654486036838978,split2
177,0.01,0.7222222222222222,0.7313432835820894,split2
178,1.0,0.4375,0.38257575757575757,split2
179,1e-06,0.61875,0.5779569892473119,split2
180,100.0,0.6127272727272728,0.4274150026983271,split2
182,100000.0,0.5189594356261023,0.604877154382105,split2
183,1e-06,0.7375,0.6187888198757764,split2
184,0.001,0.5401785714285714,0.422316384180791,split2
185,100.0,0.25,0.4464285714285714,split2
186,1000.0,0.5463659147869675,0.5675471698113208,split2
187,1.0,0.6403508771929824,0.47204610951008646,split2
189,1e-06,0.3823529411764706,0.7058823529411766,split2
190,1e-06,0.6666666666666666,1.0,split2
191,1000.0,0.3815789473684211,0.5981735159817352,split2
192,1e-06,0.45675675675675675,0.558974358974359,split2
193,10000.0,0.6538461538461539,0.5048762190547638,split2
194,1e-06,0.9473684210526316,0.7090909090909091,split2
195,10.0,0.5,0.5833333333333333,split2
196,10.0,0.6944444444444444,0.2857142857142857,split2
197,1e-06,0.45833333333333326,0.4857142857142857,split2
198,1e-06,0.5595505617977528,0.2370466321243523,split2
199,1.0,0.5625,0.6241830065359477,split2
201,1000.0,0.5,0.3597222222222223,split2
202,1e-06,0.6388888888888888,0.6388888888888888,split2
203,1e-06,0.5761904761904761,0.6167929292929293,split2
204,1e-06,0.6363636363636364,0.5219780219780219,split2
205,1.0,0.46428571428571436,0.5629370629370629,split2
206,1e-06,1.0,0.6153846153846154,split2
207,1e-06,1.0,0.33333333333333337,split2
208,1e-06,0.3333333333333333,0.5,split2
209,1e-06,0.5350985221674877,0.49318181818181817,split2
1,10000.0,0.6470588235294118,0.6833333333333335,split3
2,1.0,1.0,0.35714285714285715,split3
4,1e-06,0.4583333333333333,0.13636363636363635,split3
5,10.0,0.8571428571428571,0.3214285714285714,split3
7,0.1,1.0,0.25,split3
8,1e-06,1.0,0.11111111111111108,split3
9,10.0,0.8461538461538461,0.6666666666666667,split3
10,1e-06,0.9444444444444444,0.536842105263158,split3
11,1e-06,0.4431818181818182,0.13888888888888884,split3
12,100.0,0.7727272727272727,0.5111607142857143,split3
14,10.0,1.0,0.5714285714285714,split3
15,10.0,0.25,0.6,split3
16,1e-06,1.0,0.5714285714285714,split3
18,10.0,0.7846153846153846,0.5833333333333333,split3
19,1e-06,0.41666666666666663,0.4,split3
20,100.0,0.736842105263158,0.6547619047619048,split3
21,1e-06,0.4583333333333333,0.13636363636363635,split3
22,1e-06,0.75,0.4285714285714286,split3
23,10.0,0.6666666666666666,0.4375,split3
24,1e-06,0.39,0.515625,split3
25,1e-06,0.7500000000000001,0.2894736842105263,split3
27,10000.0,0.5277777777777777,0.5015873015873016,split3
28,1000.0,0.7857142857142858,0.6896551724137931,split3
29,1e-06,0.7500000000000001,0.4,split3
31,1000.0,0.5116883116883117,0.5206038351693186,split3
32,1e-06,0.6096059113300493,0.5605679367361611,split3
33,0.01,0.5290570175438597,0.6343549536707056,split3
34,1e-06,0.6325536062378168,0.5882646276595744,split3
35,1000.0,0.525197328476017,0.5208421052631579,split3
36,0.1,0.4807692307692308,0.3555555555555555,split3
37,1e-06,0.5802469135802469,0.5333333333333333,split3
38,1e-06,0.75,0.375,split3
39,1e-06,1.0,0.16666666666666666,split3
41,10000.0,0.6363636363636364,0.5952380952380952,split3
42,100.0,0.33333333333333337,0.6984126984126984,split3
43,1e-06,0.4273504273504274,0.5333817126269956,split3
44,1000.0,0.4464285714285714,0.49836601307189543,split3
45,1e-06,0.8333333333333334,0.7142857142857143,split3
47,100.0,0.6,0.6083333333333334,split3
48,1e-06,1.0,0.375,split3
49,100.0,0.9,0.3205128205128205,split3
51,1e-06,0.4285714285714286,0.7555555555555556,split3
52,1000.0,0.95,0.6521739130434783,split3
53,100.0,0.9166666666666666,0.7419354838709677,split3
54,1000.0,0.625,0.7333333333333333,split3
55,1000.0,0.9166666666666666,0.4895833333333333,split3
56,1000.0,0.92,0.6935483870967741,split3
57,1000.0,0.5416666666666667,0.735632183908046,split3
58,100.0,0.9565217391304348,0.654320987654321,split3
59,100.0,0.9523809523809523,0.8,split3
60,100.0,0.9583333333333334,0.6875,split3
61,100.0,0.9583333333333334,0.75,split3
62,10000.0,0.9583333333333334,0.7222222222222222,split3
64,100.0,0.8636363636363636,0.8709677419354839,split3
65,100.0,0.88,0.712121212121212,split3
66,100.0,0.9166666666666666,0.8229166666666666,split3
67,100.0,0.8846153846153846,0.712121212121212,split3
68,1000.0,0.9523809523809523,0.8695652173913043,split3
69,1000.0,0.6458333333333334,0.8125,split3
70,100.0,0.96,0.8111111111111111,split3
71,1000.0,0.9166666666666666,0.8387096774193548,split3
72,100.0,1.0,0.9166666666666667,split3
73,1.0,0.7272727272727273,0.875,split3
76,100.0,0.96,0.8064516129032258,split3
77,100.0,1.0,0.6814814814814815,split3
78,100.0,0.9583333333333334,0.5666666666666667,split3
79,1000.0,0.96,0.6969696969696969,split3
80,1000.0,1.0,0.8500000000000001,split3
81,100.0,1.0,0.5520833333333333,split3
82,1000.0,0.9583333333333334,0.6935483870967742,split3
83,1000.0,0.9583333333333334,0.703125,split3
84,1000.0,0.96,0.7586206896551725,split3
86,100.0,0.9565217391304348,0.7096774193548386,split3
87,1000.0,1.0,0.8125,split3
88,10000.0,1.0,0.7142857142857142,split3
90,100.0,1.0,0.7604166666666666,split3
91,10.0,1.0,0.6612903225806452,split3
92,1000.0,0.9230769230769231,0.6935483870967742,split3
93,100.0,0.9230769230769231,0.5583333333333333,split3
94,100.0,0.9545454545454546,0.9375,split3
95,1e-06,0.6190476190476191,0.9583333333333333,split3
96,100.0,1.0,0.9230769230769231,split3
98,100.0,0.9565217391304348,0.5161290322580645,split3
100,100.0,0.96,0.7956989247311828,split3
101,100.0,0.9565217391304348,0.7661290322580645,split3
102,100.0,0.875,0.6346153846153846,split3
103,100.0,0.9090909090909091,0.7826086956521738,split3
104,1000.0,1.0,0.8020833333333333,split3
105,100.0,0.84,0.5268817204301075,split3
106,100.0,0.9473684210526316,0.75,split3
107,1000.0,0.96,0.7849462365591398,split3
108,1000.0,1.0,0.7096774193548386,split3
110,100.0,1.0,0.8611111111111112,split3
111,1000.0,0.9583333333333334,0.689655172413793,split3
112,1000.0,0.96,0.788888888888889,split3
114,1000.0,0.9545454545454546,0.6551724137931034,split3
115,1000.0,1.0,0.8064516129032258,split3
116,1e-06,0.5,0.3333333333333333,split3
117,1e-06,0.19999999999999996,0.4307692307692308,split3
119,1e-06,0.8,0.23333333333333334,split3
120,1e-06,0.5,0.2916666666666667,split3
122,1e-06,1.0,0.22222222222222224,split3
124,1e-06,0.41666666666666663,0.39999999999999997,split3
125,1e-06,0.5,0.5,split3
126,10.0,0.5555555555555556,0.75,split3
127,10.0,0.5555555555555556,0.34615384615384615,split3
132,1.0,0.8333333333333334,0.0,split3
133,1e-06,0.5,0.0,split3
137,1e-06,1.0,0.3333333333333333,split3
139,1e-06,1.0,0.3333333333333333,split3
140,1e-06,1.0,0.3333333333333333,split3
141,1e-06,1.0,0.3333333333333333,split3
142,1e-06,0.25,0.6944444444444444,split3
143,1e-06,1.0,0.3333333333333333,split3
144,1e-06,1.0,0.0,split3
147,1e-06,0.48770491803278687,0.5597883597883597,split3
148,1e-06,0.6428571428571428,0.4545454545454546,split3
150,10000.0,0.9444444444444444,0.3422222222222222,split3
151,1e-06,0.375,0.3823529411764706,split3
152,10.0,0.6071428571428571,0.6111111111111113,split3
154,10.0,0.48275862068965514,0.44505494505494503,split3
155,0.001,0.674874874874875,0.5284343434343435,split3
156,1000.0,0.5416666666666666,0.5535714285714286,split3
157,100.0,0.5616666666666666,0.5197905249056145,split3
158,1e-06,0.6888888888888889,0.38346727898966704,split3
159,1e-06,0.5499999999999999,0.6264822134387351,split3
160,1e-06,0.6666666666666666,0.5,split3
161,1e-06,0.45930515063168126,0.522050163576881,split3
162,0.01,0.4615384615384615,0.4210965186574943,split3
163,10000.0,0.6421675490501401,0.518462124095927,split3
164,1.0,0.5277777777777777,0.3541666666666667,split3
165,1e-06,0.48901098901098905,0.5096153846153846,split3
166,1.0,0.5750000000000001,0.4475524475524475,split3
167,1000.0,0.43333333333333335,0.53125,split3
168,1000.0,0.5310421286031042,0.40338563170933106,split3
169,10.0,0.7142857142857143,0.6851851851851851,split3
170,1e-06,0.19047619047619047,0.42063492063492064,split3
171,1e-05,0.4686173438447544,0.4692792501616031,split3
172,10.0,0.46499999999999997,0.532890365448505,split3
173,1e-06,0.5,0.625,split3
174,1e-06,0.8571428571428572,0.4696969696969697,split3
176,1e-06,0.6572008113590264,0.703962703962704,split3
177,1e-06,0.7714285714285715,0.8828828828828829,split3
178,1000.0,0.4885290148448043,0.31842105263157894,split3
179,10000.0,0.5203252032520325,0.29454545454545455,split3
180,1e-06,0.6172839506172839,0.6338141025641026,split3
181,1000.0,0.6666666666666666,0.3571428571428571,split3
182,1.0,0.596103896103896,0.5387573964497042,split3
183,1.0,0.6381818181818181,0.5642857142857143,split3
184,100.0,0.5595533498759305,0.4767006802721089,split3
185,1.0,0.8333333333333334,0.33333333333333337,split3
186,1e-06,0.5692307692307692,0.5031446540880503,split3
187,1000.0,0.6048850574712644,0.6373134328358209,split3
188,100.0,1.0,0.33333333333333337,split3
190,1000.0,0.6666666666666667,0.4888888888888889,split3
191,0.1,0.6442451420029895,0.6142410015649452,split3
192,10000.0,0.5574712643678161,0.34517045454545453,split3
193,100.0,0.487012987012987,0.4849498327759197,split3
194,10.0,0.4722222222222222,0.39035087719298245,split3
196,1.0,0.3333333333333333,0.5101010101010102,split3
197,100.0,1.0,0.5833333333333334,split3
198,10.0,0.25,0.575609756097561,split3
199,100.0,0.4545454545454546,0.4666666666666667,split3
201,1000.0,0.4607843137254902,0.5133928571428572,split3
202,1.0,0.6458333333333334,0.5174825174825175,split3
203,1e-06,0.4082125603864734,0.6050106609808102,split3
204,1e-06,0.5416666666666667,0.5384615384615384,split3
205,1e-06,0.7352941176470589,0.6893939393939394,split3
208,1e-06,0.4,0.38461538461538464,split3
209,1e-06,0.5533290239172592,0.4984126984126984,split3
