assay,best_C,val_auc,test_auc,split
193,1e-06,0.6571428571428571,0.5872781065088757,split3
194,1e-06,0.8088235294117647,0.6612903225806451,split3
195,1e-06,0.33333333333333337,0.45833333333333337,split3
196,1e-06,1.0,0.6583333333333333,split3
197,1e-06,0.33333333333333337,0.6666666666666667,split3
198,10.0,0.5264797507788161,0.6088888888888889,split3
199,1e-06,0.7272727272727273,0.8444444444444443,split3
200,1e-06,0.6666666666666667,0.5833333333333334,split3
201,1e-06,0.7083333333333333,0.4694835680751174,split3
202,1e-06,0.925925925925926,0.8787878787878788,split3
203,0.1,0.6536796536796536,0.593939393939394,split3
204,1e-06,0.5873015873015873,0.5454545454545454,split3
205,1.0,0.6768707482993197,0.7613636363636364,split3
206,1e-06,1.0,0.9444444444444444,split3
208,1e-06,0.5,0.6274509803921569,split3
209,1e-06,0.7550505050505051,0.759658180523411,split3
